sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label,AttackType
16,4,7,1,2,0.053142,1040,1232,65.0,52.0,65.0,156562.022,185465.78,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0005916754404703,0.0027968883514404,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000524,0.005489,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.046845,650,1056,65.0,52.0,65.0,111004.363,180339.396,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.000533898671468,0.0027555297402774,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000491,0.005687,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.405393,2348,1634,52.0,52.0,58.7,46335.292,32245.259,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103946649111234,0.0161727619171142,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.199,0.0,0.0,0.021316,0.017227,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.493447,2080,3088,65.0,52.0,65.0,33721.969,50064.153,416,384,13.0,12.0,13.0,0.0,13.0,7.385,0.0158992198205763,0.0096662745756261,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.474,0.0,0.0,0.00051,0.01957,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.47919,2374,1866,52.0,52.0,59.35,39633.555,31152.575,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122676384754669,0.016502413256415,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.001,0.0,0.023499,0.02888,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.489796,1300,2320,65.0,52.0,65.0,21233.331,37893.329,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.02573057224876,0.0125588453733004,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.477,0.0,0.0,0.000553,0.025664,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479093,2478,1866,52.0,52.0,59.0,41378.198,31158.885,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116674841904058,0.0165009334169585,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020281,0.028913,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.478944,1040,1960,65.0,52.0,65.0,17371.555,32738.701,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0007381280263264,0.0145134203361742,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000591,0.00068,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479172,2478,1866,52.0,52.0,59.0,41371.362,31153.738,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116670480588587,0.0164992398229138,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020303,0.028863,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499993,1040,1984,65.0,52.0,65.0,16640.229,31744.436,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005097230275472,0.015151276732936,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000513,0.031155,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.452055,1300,2320,65.0,52.0,65.0,23006.061,41056.971,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0237598419189453,0.0115911227006178,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.441,0.0,0.0,0.0005,0.02594,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499416,1040,1752,65.0,52.0,65.0,16659.453,28064.771,208,192,13.0,12.0,13.0,0.0,13.0,6.4,0.000516668955485,0.0172086584156957,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000485,0.035992,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.005077,650,1160,65.0,52.0,65.0,1024240.715,1827875.738,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004645453559027,0.0002671542920564,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000566,0.000362,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479587,2478,1866,52.0,52.0,59.0,41335.555,31126.774,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116729794478997,0.0165134873883477,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020315,0.028882,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499774,1170,1856,65.0,52.0,65.0,18728.464,29709.427,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0293984132654526,0.0160935155807002,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000549,0.031111,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.4999,780,1288,65.0,52.0,65.0,12482.499,20612.126,156,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0453934452750466,0.0237754753657749,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000512,0.049796,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.478912,2478,1866,52.0,52.0,59.0,41393.833,31170.658,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116642684471316,0.0164975215648782,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020278,0.028938,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499967,1040,1440,65.0,52.0,65.0,16641.101,23041.525,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0332729339599609,0.0217039999754532,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000515,0.053833,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499876,520,952,65.0,52.0,65.0,8322.063,15235.776,104,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0004502705165318,0.0333250045776367,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000471,0.089861,0,BAD-MISCONF-DUPLICATION
27,6,18,3,1,1e-06,36,0,36.0,52.0,36.0,288000000.0,0.0,4,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479398,2478,1866,52.0,52.0,59.0,41351.857,31139.05,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116750263586276,0.0165129365592167,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020295,0.028956,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.00773,910,1728,65.0,52.0,65.0,941807.783,1788399.834,182,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0005103808182936,0.0002665108647839,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000541,0.000383,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.004595,650,1032,65.0,52.0,65.0,1131643.279,1796701.329,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.000468889872233,0.0002508864683263,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000511,0.000405,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.478943,2478,1866,52.0,52.0,59.0,41391.154,31168.641,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116610236284209,0.016493797302246,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020309,0.028922,0,BAD-MISCONF-DUPLICATION
0,9,0,6,3,3e-06,984,0,328.0,52.0,328.0,2502410213.377,0.0,900,0,300.0,12.0,300.0,0.0,300.0,6.75,1.0728836059570312e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479705,2374,1866,52.0,52.0,59.35,39591.007,31119.132,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122834596878443,0.0165182722025904,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023514,0.028961,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.492708,2080,3192,65.0,52.0,65.0,33772.538,51827.856,416,384,13.0,12.0,13.0,0.0,13.0,7.111,0.0158623572318784,0.0092963587562992,64.0,0.0,0.0,1.0,0.593,0.0,0.0,0.0,509.0,502.0,0.475,0.0,0.0,0.000565,0.020286,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.488488,1300,2320,65.0,52.0,65.0,21290.185,37994.792,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0256638401433041,0.0125253078265067,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.479,0.0,0.0,0.000466,0.025601,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499797,1040,1984,65.0,52.0,65.0,16646.761,31756.899,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005173365275065,0.0151453307180693,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000557,0.031099,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.005477,650,1160,65.0,52.0,65.0,949425.227,1694358.867,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004809962378607,0.0002882104170949,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000572,0.00044,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479336,2478,1866,52.0,52.0,59.0,41357.225,31143.092,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116726072823129,0.0165099933229643,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020272,0.028959,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499788,1170,1336,65.0,52.0,65.0,18727.946,21385.074,234,192,13.0,12.0,13.0,0.0,13.0,8.727,0.029399226693546,0.0237535635630289,64.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000573,0.048849,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.004784,650,1160,65.0,52.0,65.0,1086921.639,1939737.079,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004382133483886,0.0002517449228387,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000445,0.000384,0,BAD-MISCONF-DUPLICATION
0,9,0,6,3,5e-06,984,0,328.0,52.0,328.0,1557850688.94,0.0,900,0,300.0,12.0,300.0,0.0,300.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.478901,2478,1866,52.0,52.0,59.0,41394.781,31171.372,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116662688371611,0.0164948989605081,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020281,0.028872,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.007934,910,1728,65.0,52.0,65.0,917581.357,1742396.248,182,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0005072263570932,0.0002735483235326,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.001,0.001,0.0,0.000577,0.000386,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.049047,650,848,65.0,52.0,65.0,106020.67,138316.197,130,120,13.0,12.0,13.0,0.0,13.0,8.571,0.0004630088806152,0.0037727722754845,64.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.0,0.000522,0.007805,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.480154,2374,1866,52.0,52.0,59.35,39553.97,31090.02,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122926418597881,0.0165372141476335,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.001,0.0,0.023532,0.028935,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
6,2,20,7,4,0.001842,476,0,119.0,52.0,119.0,2067241.517,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0006136894226074,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479015,2478,1866,52.0,52.0,59.0,41384.932,31163.956,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116676819033739,0.0164993795855291,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020247,0.028915,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.462615,2080,3296,65.0,52.0,65.0,35969.43,56997.712,416,384,13.0,12.0,13.0,0.0,13.0,6.857,0.0148867791698824,0.0084111647172407,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.445,0.0,0.0,0.000531,0.018506,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.459009,1300,2320,65.0,52.0,65.0,22657.509,40434.939,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0241169051120155,0.0117694353445982,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.449,0.0,0.0,0.00048,0.024043,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479193,2374,1866,52.0,52.0,59.35,39633.299,31152.374,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122709274291992,0.0165027585522881,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.001,0.0,0.023469,0.02899,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.050187,1040,1752,65.0,52.0,65.0,165779.464,279274.635,208,192,13.0,12.0,13.0,0.0,13.0,6.4,0.0005277315775553,0.0017305571457435,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000596,0.003362,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.004788,650,1160,65.0,52.0,65.0,1086055.661,1938191.64,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004506640964084,0.000251945696379,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000449,0.00041,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.492113,2080,3504,65.0,52.0,65.0,33813.378,56962.536,416,384,13.0,12.0,13.0,0.0,13.0,6.4,0.0158513207589426,0.0083319655919479,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.475,0.0,0.0,0.000603,0.01678,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479748,2478,1866,52.0,52.0,59.0,41321.689,31116.332,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116812426869462,0.0165270690260262,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020331,0.028852,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.488509,1300,2008,65.0,52.0,65.0,21289.271,32883.735,260,240,13.0,12.0,13.0,0.0,13.0,7.059,0.0256608410885459,0.0148032723051128,64.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,509.0,502.0,0.478,0.0,0.0,0.000541,0.032977,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479124,2478,1866,52.0,52.0,59.0,41375.521,31156.869,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116716070872981,0.0165017226646686,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020277,0.028916,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.459158,1040,1960,65.0,52.0,65.0,18120.125,34149.466,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005612691243489,0.0139138481833718,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000582,0.000459,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.005091,650,1160,65.0,52.0,65.0,1021410.684,1822825.221,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004597769843207,0.0002678946444862,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000539,0.000388,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479651,2374,1866,52.0,52.0,59.35,39595.454,31122.627,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122817418514153,0.0165218649239375,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023454,0.028963,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.050128,1040,1648,65.0,52.0,65.0,165975.006,263006.548,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0005612055460611,0.0018565566451461,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.041,0.001,0.0,0.000628,0.003589,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.048393,650,848,65.0,52.0,65.0,107453.43,140185.398,130,120,13.0,12.0,13.0,0.0,13.0,8.571,0.0004565450880262,0.003722465955294,64.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.0,0.000407,0.0078,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.478872,2478,1866,52.0,52.0,59.0,41397.274,31173.25,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116640707341636,0.0164953840189966,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.02022,0.028958,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.491652,2080,3504,65.0,52.0,65.0,33845.073,57015.931,416,384,13.0,12.0,13.0,0.0,13.0,6.4,0.0158418070885442,0.0083226268574342,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.475,0.0,0.0,0.00055,0.016794,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479294,2478,1866,52.0,52.0,59.0,41360.826,31145.803,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116701009796886,0.0165083819422228,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022415,0.028923,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.487792,1300,2320,65.0,52.0,65.0,21320.56,38049.0,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0256224682456568,0.0125074631128555,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.478,0.0,0.0,0.000476,0.02555,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.458816,1040,1960,65.0,52.0,65.0,18133.627,34174.913,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.000529670715332,0.013903487812389,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000563,0.000399,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.048824,650,848,65.0,52.0,65.0,106504.74,138947.722,130,120,13.0,12.0,13.0,0.0,13.0,8.571,0.0004552205403645,0.0037556244776799,64.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.0,0.000502,0.007774,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479318,2478,1866,52.0,52.0,59.0,41358.768,31144.254,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116706359677198,0.016507337833273,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.0203,0.02886,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.050213,1040,1336,65.0,52.0,65.0,165694.452,212853.642,208,192,13.0,12.0,13.0,0.0,13.0,8.727,0.0005397319793701,0.0023910431634812,64.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000564,0.004637,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.004739,650,1160,65.0,52.0,65.0,1097256.507,1958180.844,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004295508066813,0.0002493732853939,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00045,0.000372,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479062,2478,1866,52.0,52.0,59.0,41380.854,31160.885,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116652453817972,0.0164992398229138,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020302,0.02885,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.474993,2080,3088,65.0,52.0,65.0,35032.092,52009.183,416,384,13.0,12.0,13.0,0.0,13.0,7.385,0.0152978128002535,0.0093034108479817,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.455,0.0,0.0,0.000594,0.018773,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.479172,2478,1866,52.0,52.0,59.0,41371.383,31153.753,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116662165013755,0.0165036546772923,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020329,0.028861,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.467986,1300,2320,65.0,52.0,65.0,22222.891,39659.313,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0245800520244397,0.0119996131994785,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.457,0.0,0.0,0.000491,0.024527,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.478927,2478,1866,52.0,52.0,59.0,41392.514,31169.665,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116648325105992,0.0164954497896391,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020305,0.028888,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.458399,1040,1960,65.0,52.0,65.0,18150.123,34206.001,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005011399586995,0.0138908516276966,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000529,0.000429,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.04551,650,952,65.0,52.0,65.0,114260.95,167348.345,130,120,13.0,12.0,13.0,0.0,13.0,7.5,0.000468545489841,0.0030339241027832,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000548,0.006176,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.478623,2374,1866,52.0,52.0,59.35,39680.484,31189.462,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122384108029879,0.0165042137277537,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.021273,0.028965,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.049955,1040,1336,65.0,52.0,65.0,166550.103,213952.825,208,192,13.0,12.0,13.0,0.0,13.0,8.727,0.0005373318990071,0.0023787589300246,64.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000565,0.00462,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499689,650,1288,65.0,52.0,65.0,10406.47,20620.82,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004380014207628,0.0237946737380254,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000443,0.049905,0,BAD-MISCONF-DUPLICATION
