sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label
17,4,8,1,2,0.499623,520,1056,65.0,52.0,65.0,8326.28,16908.754,104,120,13.0,12.0,13.0,0.0,13.0,6.667,0.000493151800973,0.0293895216549144,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000455,0.067667,1
16,4,7,1,2,0.009499,1040,1728,65.0,52.0,65.0,875870.667,1455292.8,208,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0006072680155436,0.0003130682583512,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00052,0.000559,1
17,4,8,1,2,0.005244,650,1032,65.0,52.0,65.0,991597.551,1574351.804,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0005464553833007,0.0002868736491483,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000488,0.000501,1
16,3,7,0,2,0.479877,2478,1866,52.0,52.0,59.0,41310.582,31107.969,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116865402314721,0.0165285488654827,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020257,0.029008,1
27,7,18,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.475453,2080,3400,65.0,52.0,65.0,34998.206,57208.605,416,384,13.0,12.0,13.0,0.0,13.0,6.621,0.0153119333328739,0.008332984489307,64.0,0.0,0.0,1.0,0.552,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000511,0.016863,1
16,3,7,0,2,0.48029,2478,1866,52.0,52.0,59.0,41275.064,31081.223,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0117013163682891,0.0165451723953773,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020274,0.029002,1
17,4,8,1,2,0.469573,1300,2320,65.0,52.0,65.0,22147.778,39525.265,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246676394813939,0.0120403094169421,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000506,0.026813,1
16,3,7,0,2,0.479252,2478,1866,52.0,52.0,59.0,41364.468,31148.546,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116709499824337,0.0165059319857893,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020312,0.028845,1
16,4,7,1,2,0.460246,1040,1960,65.0,52.0,65.0,18077.293,34068.745,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005186080932617,0.0139468149705366,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000538,0.000424,1
17,4,8,1,2,0.499865,780,1392,65.0,52.0,65.0,12483.374,22278.021,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0453847104852849,0.0217332114344057,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000504,0.045317,1
16,3,7,0,2,0.478556,2374,1866,52.0,52.0,59.35,39686.059,31193.844,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122411801264836,0.0165018953126052,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.021323,0.028876,1
16,4,7,1,2,0.499968,1040,1984,65.0,52.0,65.0,16641.07,31746.041,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005093256632486,0.0151505109035607,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000531,0.031112,1
17,4,8,1,2,0.49954,520,744,65.0,52.0,65.0,8327.663,11914.964,104,120,13.0,12.0,13.0,0.0,13.0,10.0,0.000431980405535,0.0454126271334561,64.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000464,0.108281,1
16,3,7,0,2,0.479904,1886,1476,52.0,52.0,58.938,31439.622,24604.922,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0154616755823935,0.0174326482026473,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014666,0.036616,1
16,4,7,1,2,0.499821,1170,1648,65.0,52.0,65.0,18726.704,26377.443,234,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0294011761160457,0.0184769630432128,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000588,0.038631,1
17,4,8,1,2,0.499989,780,1264,65.0,52.0,65.0,12480.279,20224.451,156,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0454318956895308,0.0237980456579299,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000532,0.045326,1
16,3,7,0,2,0.404838,2348,1634,52.0,52.0,58.7,46398.819,32289.468,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103804331559401,0.0161369228363037,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.199,0.0,0.0,0.02137,0.017144,1
16,4,7,1,2,0.499877,1040,1856,65.0,52.0,65.0,16644.094,29703.306,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332595984141031,0.0160989376806443,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000586,0.035469,1
17,4,8,1,2,0.499717,650,1056,65.0,52.0,65.0,10405.889,16905.567,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554624398549397,0.0293661706587847,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000509,0.062289,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
15,6,6,3,1,0.002347,144,0,36.0,52.0,36.0,490831.251,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0007820129394531,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.47972,2478,1866,52.0,52.0,59.0,41324.112,31118.157,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116809519325814,0.0165222019984804,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020302,0.02887,1
16,4,7,1,2,0.499795,1040,1752,65.0,52.0,65.0,16646.825,28043.497,208,192,13.0,12.0,13.0,0.0,13.0,6.4,0.0332274754842122,0.0172342760809536,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000542,0.041587,1
17,4,8,1,2,0.499727,650,1392,65.0,52.0,65.0,10405.68,22284.165,130,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0553850067986382,0.0217272198718527,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000502,0.054133,1
27,7,18,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.4998,1040,1856,65.0,52.0,65.0,16646.658,29707.882,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332631429036458,0.0161225488108973,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000591,0.033124,1
17,4,8,1,2,0.499951,650,1160,65.0,52.0,65.0,10401.021,18561.822,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554995536804199,0.0263048849607768,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000483,0.049918,1
16,3,7,0,2,0.479386,2478,1866,52.0,52.0,59.0,41352.906,31139.84,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116758521010236,0.0165110292105839,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022383,0.028894,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499641,1040,1776,65.0,52.0,65.0,16651.957,28436.418,208,216,13.0,12.0,13.0,0.0,13.0,7.2,0.0332300662994384,0.0172289651015709,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000564,0.038647,1
17,4,8,1,2,0.499975,780,1288,65.0,52.0,65.0,12480.624,20609.03,156,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0454015298323197,0.023792096546718,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000513,0.045363,1
16,3,7,0,2,0.479096,2478,1866,52.0,52.0,59.0,41377.93,31158.683,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011671979252885,0.0165036546772923,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.02023,0.028968,1
16,4,7,1,2,0.499758,1040,1856,65.0,52.0,65.0,16648.064,29710.391,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332607269287109,0.01611574234501,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000514,0.031147,1
17,4,8,1,2,0.499848,780,952,65.0,52.0,65.0,12483.797,15236.634,156,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0454406304792924,0.0332587242126464,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000457,0.0677,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.480321,2478,1866,52.0,52.0,59.0,41272.401,31079.217,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116999033020763,0.0165434870226629,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022414,0.028986,1
16,4,7,1,2,0.006619,910,1496,65.0,52.0,65.0,1099860.219,1808121.855,182,144,13.0,12.0,13.0,0.0,13.0,5.538,0.0004863739013671,0.0002451229095458,64.0,0.0,0.0,1.0,0.462,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000497,0.000426,1
17,4,8,1,2,0.002093,260,568,65.0,52.0,65.0,993730.406,2170918.733,52,48,13.0,12.0,13.0,0.0,13.0,4.8,0.0003333886464436,0.000232458114624,64.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00047,0.000433,1
16,3,7,0,2,0.479395,2478,1866,52.0,52.0,59.0,41352.104,31139.236,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116761486704756,0.016513520273669,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020219,0.028977,1
16,3,7,0,2,0.47882,2478,1866,52.0,52.0,59.0,41401.789,31176.65,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116610934094684,0.0164940686061464,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022349,0.028903,1
16,4,7,1,2,0.476566,2080,3088,65.0,52.0,65.0,34916.473,51837.534,416,384,13.0,12.0,13.0,0.0,13.0,7.385,0.015342935439079,0.009344409493839,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000576,0.020468,1
17,4,8,1,2,0.470147,1300,2320,65.0,52.0,65.0,22120.744,39477.02,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246909919537996,0.0120550241225805,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.459,0.0,0.0,0.000531,0.026839,1
16,3,7,0,2,0.480111,2270,1866,52.0,52.0,59.737,37824.573,31092.799,294,306,13.0,13.0,0.0,0.0,7.737,10.2,0.012943325815974,0.0165555230502424,64.0,0.0,0.0,0.632,0.8,0.0,0.0,0.0,503.105,506.2,0.199,0.0,0.0,0.022459,0.028951,1
16,4,7,1,2,0.499937,1040,1776,65.0,52.0,65.0,16642.093,28419.575,208,216,13.0,12.0,13.0,0.0,13.0,7.2,0.0005374113718668,0.0172391759938207,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000533,0.038391,1
17,4,8,1,2,0.004961,650,1160,65.0,52.0,65.0,1048163.069,1870567.938,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004406505160861,0.0002610557957699,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000444,0.000451,1
16,4,7,1,2,0.499899,1170,1856,65.0,52.0,65.0,18723.784,29702.002,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294057621675379,0.0160942616001252,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000583,0.031102,1
17,4,8,1,2,0.499808,650,1288,65.0,52.0,65.0,10403.998,20615.921,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004418690999348,0.0238003276643298,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000446,0.054176,1
16,3,7,0,2,0.479771,1886,1476,52.0,52.0,58.938,31448.34,24611.745,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0154555843722435,0.01744530511939,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014652,0.036682,1
27,7,18,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499789,1040,1648,65.0,52.0,65.0,16647.024,26379.13,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0332364082336425,0.0184838506910536,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000567,0.044682,1
17,4,8,1,2,0.499846,780,1160,65.0,52.0,65.0,12483.844,18565.717,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454404570839621,0.0262686327884071,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000532,0.049867,1
16,3,7,0,2,0.445085,2244,1634,52.0,52.0,59.053,40333.86,29369.665,268,282,13.0,13.0,0.0,0.0,7.053,10.846,0.0120292998648978,0.0161080074310302,64.0,0.0,0.0,0.579,0.846,0.0,0.0,0.0,502.737,506.846,0.199,0.0,0.0,0.024759,0.017108,1
16,4,7,1,2,0.499992,1040,1960,65.0,52.0,65.0,16640.26,31360.491,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0332493305206298,0.0151512478337143,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000524,0.033163,1
17,4,8,1,2,0.49971,650,1160,65.0,52.0,65.0,10406.038,18570.775,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554549958970811,0.0262675285339355,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000446,0.062332,1
16,3,7,0,2,0.480306,2478,1866,52.0,52.0,59.0,41273.692,31080.189,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0117020258089391,0.0165444818036309,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020303,0.028899,1
16,4,7,1,2,0.499661,1040,1232,65.0,52.0,65.0,16651.289,19725.373,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0332464694976806,0.0262978955319053,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000578,0.0595,1
17,4,8,1,2,0.499896,650,1160,65.0,52.0,65.0,10402.167,18563.867,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554631021287706,0.0262788973356548,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000494,0.062292,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.478733,2374,1866,52.0,52.0,59.35,39671.393,31182.317,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122602291596241,0.016488034149696,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.023418,0.028924,1
16,4,7,1,2,0.4998,1040,1984,65.0,52.0,65.0,16646.658,31756.702,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332276662190755,0.0151454246405399,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000547,0.031119,1
17,4,8,1,2,0.499764,650,1264,65.0,52.0,65.0,10404.911,20233.55,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0554181204901801,0.0237982386634463,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000446,0.060126,1
16,3,7,0,2,0.479667,2478,1866,52.0,52.0,59.0,41328.672,31121.591,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116824115194925,0.0165204179698023,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020271,0.028921,1
16,4,7,1,2,0.499575,1040,1648,65.0,52.0,65.0,16654.15,26390.422,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0332556724548339,0.0184966281608298,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00058,0.038377,1
17,4,8,1,2,0.499647,650,1056,65.0,52.0,65.0,10407.349,16907.939,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554643207126193,0.0293624120600083,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000499,0.062314,1
27,5,18,2,3,1e-06,0,36,65.0,36.0,65.0,0.0,288000000.0,0,8,13.0,8.0,13.0,8.0,13.0,8.0,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
27,7,18,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.47983,2270,1866,52.0,52.0,59.737,37846.732,31111.014,294,306,13.0,13.0,0.0,0.0,7.737,10.2,0.0129358639588227,0.0165458301018024,64.0,0.0,0.0,0.632,0.8,0.0,0.0,0.0,503.105,506.2,0.2,0.0,0.0,0.022498,0.028947,1
16,4,7,1,2,0.499915,1170,2088,65.0,52.0,65.0,18723.186,33413.685,234,216,13.0,12.0,13.0,0.0,13.0,6.0,0.0293729305267334,0.0142765181405203,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000519,0.027687,1
17,4,8,1,2,0.499937,780,1392,65.0,52.0,65.0,12481.57,22274.802,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0453922748565673,0.02172008804653,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000441,0.049858,1
16,3,7,0,2,0.479914,1886,1476,52.0,52.0,58.938,31438.966,24604.408,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0154642597321541,0.0174428172733472,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014756,0.036671,1
16,4,7,1,2,0.045899,780,1056,65.0,52.0,65.0,135950.791,184056.455,156,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0004761002280495,0.0026798809275907,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000494,0.004924,1
17,4,8,1,2,0.046198,390,488,65.0,52.0,65.0,67535.482,84505.937,78,72,13.0,12.0,13.0,0.0,13.0,9.0,0.0004039764404296,0.0065995625087193,64.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.001,0.000476,0.014922,1
29,11,20,7,0,3e-06,180,0,60.0,52.0,60.0,495296636.856,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,9.5367431640625e-07,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.403506,2244,1634,52.0,52.0,59.053,44490.035,32396.042,268,282,13.0,13.0,0.0,0.0,7.053,10.846,0.0109055428891568,0.0160972785949707,64.0,0.0,0.0,0.579,0.846,0.0,0.0,0.0,502.737,506.846,0.199,0.001,0.0,0.024728,0.017088,1
16,4,7,1,2,0.475847,2080,3400,65.0,52.0,65.0,34969.219,57161.224,416,384,13.0,12.0,13.0,0.0,13.0,6.621,0.0153304223091371,0.0083390704372472,64.0,0.0,0.0,1.0,0.552,0.0,0.0,0.0,509.0,502.0,0.457,0.0,0.0,0.000545,0.016857,1
17,4,8,1,2,0.470233,1300,2320,65.0,52.0,65.0,22116.706,39469.814,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246981570595189,0.0120572249094645,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.46,0.0,0.0,0.0005,0.024612,1
16,3,7,0,2,0.479503,2478,1866,52.0,52.0,59.0,41342.81,31132.237,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116771953861887,0.0165167265924914,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020339,0.028905,1
16,4,7,1,2,0.459912,1040,1960,65.0,52.0,65.0,18090.422,34093.488,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005180676778157,0.0139366930181329,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000524,0.000431,1
17,4,8,1,2,0.499633,650,1288,65.0,52.0,65.0,10407.642,20623.142,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004609955681694,0.023791994367327,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000541,0.049843,1
16,3,7,0,2,0.47919,2478,1866,52.0,52.0,59.0,41369.798,31152.56,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116754159694764,0.016506762340151,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020292,0.028868,1
16,4,7,1,2,0.048752,1040,1648,65.0,52.0,65.0,170659.26,270429.289,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0005066553751627,0.0018055968814426,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000526,0.003553,1
17,4,8,1,2,0.004636,650,1032,65.0,52.0,65.0,1121691.157,1780900.421,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0004768901401095,0.0002589366015265,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000493,0.000407,1
16,3,7,0,2,0.479818,2478,1866,52.0,52.0,59.0,41315.673,31111.802,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116814403999142,0.0165265839675377,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020371,0.028857,1
16,4,7,1,2,0.499831,1040,1984,65.0,52.0,65.0,16645.626,31754.733,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005450725555419,0.0151463638652454,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000586,0.031094,1
17,4,8,1,2,0.499679,650,1288,65.0,52.0,65.0,10406.683,20621.243,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004569954342312,0.0237941855476016,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000515,0.054078,1
6,2,20,7,4,0.001039,476,0,119.0,52.0,119.0,3665640.896,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0003459453582763,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.479035,2270,1866,52.0,52.0,59.737,37909.552,31162.653,294,306,13.0,13.0,0.0,0.0,7.737,10.2,0.0129166487100962,0.0165184119652057,64.0,0.0,0.0,0.632,0.8,0.0,0.0,0.0,503.105,506.2,0.199,0.0,0.0,0.022507,0.028915,1
16,4,7,1,2,0.499429,1040,1648,65.0,52.0,65.0,16659.023,26398.145,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0005325317382812,0.0184812987292254,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000595,0.038642,1
