sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:41.207214,2023-03-10 10:29:41.687307,1678440581.207214,1678440581.687307,7.128391,7.608484,0.480094,32,24,1886,1476,65,65,52,52,58.938,61.5,31427.194,24595.196,222,228,13,13,0,0,6.938,9.5,0.015473481147520004,0.017440909924714462,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,0.0,503.312,505.5,0.0,0.0,0.197,0.199,0.001,0.0,0.0147,0.036677,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:41.441701,2023-03-10 10:29:41.451911,1678440581.441701,1678440581.451911,7.362878,7.373088,0.010211,16,32,1040,1856,65,64,65,52,65.0,58.0,814804.59,1454112.806,208,192,13,12,13,0,13.0,6.0,0.0005914688110351563,0.00032935603972404236,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000561,0.000547,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:41.452279,2023-03-10 10:29:41.458071,1678440581.452279,1678440581.458071,7.373456,7.379248,0.005793,10,20,650,1160,65,64,65,52,65.0,58.0,897650.178,1601960.318,130,120,13,12,13,0,13.0,6.0,0.0005332099066840278,0.0003048369759007504,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000537,0.000491,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:29:41.246263,2023-03-10 10:29:41.246267,1678440581.246263,1678440581.246267,7.16744,7.167444,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:41.761229,2023-03-10 10:29:42.165458,1678440581.761229,1678440582.165458,7.682406,8.086635,0.40423,40,26,2348,1634,65,65,52,52,58.7,62.846,46468.603,32338.031,268,282,13,13,0,0,6.7,10.846,0.010364844248845028,0.01612380027770996,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,0.0,502.7,506.846,0.0,0.0,0.198,0.199,0.0,0.0,0.023588,0.017042,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:42.286006,2023-03-10 10:29:42.764791,1678440582.286006,1678440582.764791,8.207183,8.685968,0.478786,42,30,2478,1866,65,65,52,52,59.0,62.2,41404.716,31178.854,294,306,13,13,0,0,7.0,10.2,0.011658685963328292,0.016492588766689957,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.020256,0.028923,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:41.949271,2023-03-10 10:29:42.425761,1678440581.949271,1678440582.425761,7.870448,8.346938,0.476491,32,52,2080,3088,65,64,65,52,65.0,59.385,34921.959,51845.678,416,384,13,12,13,0,13.0,7.385,0.01534038205300608,0.00934294158337163,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.456,0.0,0.0,0.000581,0.020455,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:41.961239,2023-03-10 10:29:42.431290,1678440581.961239,1678440582.43129,7.882416,8.352467,0.470052,20,40,1300,2320,65,64,65,52,65.0,58.0,22125.221,39485.009,260,240,13,12,13,0,13.0,6.0,0.024695045069644327,0.012052584917117387,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.459,0.0,0.0,0.000509,0.026878,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:42.916592,2023-03-10 10:29:43.416487,1678440582.916592,1678440583.416487,8.837769,9.337664,0.499896,16,24,1040,1464,65,64,65,52,65.0,61.0,16643.459,23428.869,208,216,13,12,13,0,13.0,9.0,0.0005114078521728516,0.021734569383704144,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000523,0.048857,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:42.925432,2023-03-10 10:29:42.974019,1678440582.925432,1678440582.974019,8.846609,8.895196,0.048588,10,14,650,848,65,64,65,52,65.0,60.571,107022.125,139622.711,130,120,13,12,13,0,13.0,8.571,0.0004596710205078125,0.003737467985886794,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.044,0.0,0.0,0.000454,0.007787,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:42.886059,2023-03-10 10:29:43.365723,1678440582.886059,1678440583.365723,8.807236,9.2869,0.479665,40,30,2374,1866,65,65,52,52,59.35,62.2,39594.313,31121.73,294,306,13,13,0,0,7.35,10.2,0.012274894958887344,0.016520689273702687,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.197,0.2,0.001,0.0,0.023514,0.028907,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:43.417276,2023-03-10 10:29:43.917109,1678440583.417276,1678440583.917109,9.338453,9.838286,0.499834,18,32,1170,1856,65,64,65,52,65.0,58.0,18726.213,29705.856,234,192,13,12,13,0,13.0,6.0,0.029401947470272288,0.01609564596606839,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000549,0.031122,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:43.425831,2023-03-10 10:29:43.925746,1678440583.425831,1678440583.925746,9.347008,9.846923,0.499916,12,22,780,1288,65,64,65,52,65.0,58.545,12482.1,20611.467,156,144,13,12,13,0,13.0,6.545,0.04539626294916326,0.023770048504783994,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.494,0.0,0.0,0.000589,0.049798,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:43.485746,2023-03-10 10:29:43.964958,1678440583.485746,1678440583.964958,9.406923,9.886135,0.479213,42,30,2478,1866,65,65,52,52,59.0,62.2,41367.822,31151.072,294,306,13,13,0,0,7.0,10.2,0.011674974022842035,0.016507107636024212,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020245,0.028947,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:43.917377,2023-03-10 10:29:44.417267,1678440583.917377,1678440584.417267,9.838554,10.338444,0.499891,16,22,1040,1336,65,64,65,52,65.0,60.727,16643.625,21380.657,208,192,13,12,13,0,13.0,8.727,0.03326193491617838,0.023768334161667598,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000519,0.059687,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:43.926025,2023-03-10 10:29:44.425975,1678440583.926025,1678440584.425975,9.847202,10.347152,0.499951,10,14,650,848,65,64,65,52,65.0,60.571,10401.016,13569.325,130,120,13,12,13,0,13.0,8.571,0.05545144610934787,0.03841484509981596,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.001,0.000471,0.108261,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:44.085958,2023-03-10 10:29:44.565909,1678440584.085958,1678440584.565909,10.007135,10.487086,0.479952,42,30,2478,1866,65,65,52,52,59.0,62.2,41304.139,31103.116,294,306,13,13,0,0,7.0,10.2,0.011684824780720035,0.016530382222142714,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.001,0.0,0.020305,0.028874,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:44.417605,2023-03-10 10:29:44.917461,1678440584.417605,1678440584.917461,10.338782,10.838638,0.499857,16,34,1040,1960,65,64,65,52,65.0,57.647,16644.761,31368.972,208,192,13,12,13,0,13.0,5.647,0.033237393697102866,0.01514715136903705,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000481,0.033183,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:44.426307,2023-03-10 10:29:44.926067,1678440584.426307,1678440584.926067,10.347484,10.847244,0.499761,10,22,650,1264,65,64,65,52,65.0,57.455,10404.97,20233.666,130,120,13,12,13,0,13.0,5.455,0.05542932616339789,0.023798102424258276,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000523,0.055346,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:44.686087,2023-03-10 10:29:45.164940,1678440584.686087,1678440585.16494,10.607264,11.086117,0.478854,42,30,2478,1866,65,65,52,52,59.0,62.2,41398.82,31174.414,294,306,13,13,0,0,7.0,10.2,0.011663832315584509,0.01649489896050815,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.020217,0.028917,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:44.917808,2023-03-10 10:29:45.417674,1678440584.917808,1678440585.417674,10.838985,11.338851,0.499867,16,32,1040,1856,65,64,65,52,65.0,58.0,16644.427,29703.901,208,192,13,12,13,0,13.0,6.0,0.03326853116353353,0.016124709959953062,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000526,0.033152,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:44.926400,2023-03-10 10:29:45.425846,1678440584.9264,1678440585.425846,10.847577,11.347023,0.499447,8,18,520,1056,65,64,65,52,65.0,58.667,8329.21,16914.702,104,120,13,12,13,0,13.0,6.667,0.000444446291242327,0.02937918550827924,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000426,0.062376,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:45.285182,2023-03-10 10:29:45.765184,1678440585.285182,1678440585.765184,11.206359,11.686361,0.480003,40,30,2374,1866,65,65,52,52,59.35,62.2,39566.425,31099.81,294,306,13,13,0,0,7.35,10.2,0.012292177249223758,0.016534550436611832,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.023441,0.028969,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:45.418132,2023-03-10 10:29:45.918068,1678440585.418132,1678440585.918068,11.339309,11.839245,0.499937,16,30,1040,1776,65,64,65,52,65.0,59.2,16642.101,28419.589,208,216,13,12,13,0,13.0,7.2,0.03324333826700846,0.0172391677724904,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000585,0.038389,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:45.426400,2023-03-10 10:29:45.925782,1678440585.4264,1678440585.925782,11.347577,11.846959,0.499383,10,14,650,848,65,64,65,52,65.0,60.571,10412.849,13584.763,130,120,13,12,13,0,13.0,8.571,0.0004742410447862413,0.038387683721689075,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.001,0.0,0.000532,0.077289,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:29:42.270108,2023-03-10 10:29:42.270112,1678440582.270108,1678440582.270112,8.191285,8.191289,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:45.918620,2023-03-10 10:29:46.418485,1678440585.91862,1678440586.418485,11.839797,12.339662,0.499866,18,32,1170,1856,65,64,65,52,65.0,58.0,18725.025,29703.972,234,192,13,12,13,0,13.0,6.0,0.0294038127450382,0.016100291282899918,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000531,0.031127,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:45.926545,2023-03-10 10:29:46.426321,1678440585.926545,1678440586.426321,11.847722,12.347498,0.499777,12,20,780,1160,65,64,65,52,65.0,58.0,12485.565,18568.277,156,120,13,12,13,0,13.0,6.0,0.04543419317765669,0.026261580617804276,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000518,0.049875,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:45.886049,2023-03-10 10:29:46.366252,1678440585.886049,1678440586.366252,11.807226,12.287429,0.480204,42,30,2478,1866,65,65,52,52,59.0,62.2,41282.462,31086.794,294,306,13,13,0,0,7.0,10.2,0.011693390404305807,0.016539828530673324,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.198,0.2,0.001,0.0,0.022343,0.029052,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:46.418957,2023-03-10 10:29:46.918775,1678440586.418957,1678440586.918775,12.340134,12.839952,0.499819,16,32,1040,1856,65,64,65,52,65.0,58.0,16646.023,29706.749,208,192,13,12,13,0,13.0,6.0,0.03326740264892578,0.016101483375795426,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000614,0.035485,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:46.426629,2023-03-10 10:29:46.926551,1678440586.426629,1678440586.926551,12.347806,12.847728,0.499923,10,14,650,848,65,64,65,52,65.0,60.571,10401.601,13570.089,130,120,13,12,13,0,13.0,8.571,0.055473115709092885,0.0384063720703125,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.001,0.000457,0.108287,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:46.485865,2023-03-10 10:29:46.965453,1678440586.485865,1678440586.965453,12.407042,12.88663,0.479589,42,30,2478,1866,65,65,52,52,59.0,62.2,41335.411,31126.666,294,306,13,13,0,0,7.0,10.2,0.011681777674977372,0.01651723631497087,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020308,0.028892,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:29:46.366480,2023-03-10 10:29:46.366484,1678440586.36648,1678440586.366484,12.287657,12.287661,5e-06,3,0,180,0,60,,60,,60.0,,299084224.938,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:46.919128,2023-03-10 10:29:46.965857,1678440586.919128,1678440586.965857,12.840305,12.887034,0.04673,12,22,780,1288,65,64,65,52,65.0,58.545,133532.811,220500.335,156,144,13,12,13,0,13.0,6.545,0.0004889965057373047,0.0022251946585518973,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.041,0.0,0.0,0.000534,0.004893,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:46.926781,2023-03-10 10:29:46.931115,1678440586.926781,1678440586.931115,12.847958,12.852292,0.004335,8,18,520,1032,65,64,65,52,65.0,57.333,959636.903,1904510.162,104,96,13,12,13,0,13.0,5.333,0.00045987537928989956,0.00025493958417107076,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000436,0.000456,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:47.085220,2023-03-10 10:29:47.565988,1678440587.08522,1678440587.565988,13.006397,13.487165,0.480769,42,30,2478,1866,65,65,52,52,59.0,62.2,41233.943,31050.257,294,306,13,13,0,0,7.0,10.2,0.011711905642253597,0.016558688262413288,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.001,0.0,0.020343,0.028962,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:29:38.073252,2023-03-10 10:29:38.073252,1678440578.073252,1678440578.073252,3.994429,3.994429,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:47.441083,2023-03-10 10:29:47.451354,1678440587.441083,1678440587.451354,13.36226,13.372531,0.010272,16,32,1040,1856,65,64,65,52,65.0,58.0,809963.139,1445472.68,208,192,13,12,13,0,13.0,6.0,0.0006103356679280599,0.00033132491573210687,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.00055,0.000565,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:47.451744,2023-03-10 10:29:47.457674,1678440587.451744,1678440587.457674,13.372921,13.378851,0.005931,10,20,650,1160,65,64,65,52,65.0,58.0,876757.133,1564674.268,130,120,13,12,13,0,13.0,6.0,0.0005593299865722656,0.0003121024683902138,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000492,0.000545,0,Normal,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:29:47.685840,2023-03-10 10:29:48.165230,1678440587.68584,1678440588.16523,13.607017,14.086407,0.479391,42,30,2478,1866,65,65,52,52,59.0,62.2,41352.453,31139.499,294,306,13,13,0,0,7.0,10.2,0.01167751521599002,0.01651042083214069,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.022394,0.028891,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:29:47.390155,2023-03-10 10:29:47.390159,1678440587.390155,1678440587.390159,13.311332,13.311336,5e-06,3,0,180,0,60,,60,,60.0,,299084224.938,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:29:47.944601,2023-03-10 10:29:47.954887,1678440587.944601,1678440587.954887,13.865778,13.876064,0.010287,16,32,1040,1856,65,64,65,52,65.0,58.0,808799.243,1443395.572,208,192,13,12,13,0,13.0,6.0,0.0006249427795410156,0.00033180175289031,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000478,0.000605,0,Normal,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:29:47.955331,2023-03-10 10:29:48.455107,1678440587.955331,1678440588.455107,13.876508,14.376284,0.499777,12,24,780,1392,65,64,65,52,65.0,58.0,12485.571,22281.943,156,144,13,12,13,0,13.0,6.0,0.04535826769742099,0.02172938637111498,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.493,0.0,0.0,0.000467,0.045343,0,Normal,0,Normal
